"filename", "language", "PHP", "Markdown", "JSON", "YAML", "XML", "CSS", "JavaScript", "Ini", "comment", "blank", "total"
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DefinitionCache\Decorator\Memory.php", "PHP", -43, 0, 0, 0, 0, 0, 0, 0, -34, -9, -86
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DefinitionCache\Null.php", "PHP", -32, 0, 0, 0, 0, 0, 0, 0, -35, -10, -77
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DefinitionCache\Serializer.php", "PHP", -211, 0, 0, 0, 0, 0, 0, 0, -85, -16, -312
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Doctype.php", "PHP", -28, 0, 0, 0, 0, 0, 0, 0, -36, -10, -74
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DoctypeRegistry.php", "PHP", -86, 0, 0, 0, 0, 0, 0, 0, -48, -9, -143
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ElementDef.php", "PHP", -76, 0, 0, 0, 0, 0, 0, 0, -121, -20, -217
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Encoder.php", "PHP", -359, 0, 0, 0, 0, 0, 0, 0, -229, -30, -618
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\EntityLookup.php", "PHP", -23, 0, 0, 0, 0, 0, 0, 0, -21, -5, -49
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\EntityParser.php", "PHP", -144, 0, 0, 0, 0, 0, 0, 0, -116, -26, -286
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ErrorCollector.php", "PHP", -151, 0, 0, 0, 0, 0, 0, 0, -65, -29, -245
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ErrorStruct.php", "PHP", -23, 0, 0, 0, 0, 0, 0, 0, -42, -10, -75
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Exception.php", "PHP", -4, 0, 0, 0, 0, 0, 0, 0, -5, -4, -13
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Filter.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -37, -7, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Filter\ExtractStyleBlocks.php", "PHP", -185, 0, 0, 0, 0, 0, 0, 0, -143, -14, -342
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Filter\YouTube.php", "PHP", -34, 0, 0, 0, 0, 0, 0, 0, -24, -8, -66
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Generator.php", "PHP", -144, 0, 0, 0, 0, 0, 0, 0, -117, -26, -287
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLDefinition.php", "PHP", -293, 0, 0, 0, 0, 0, 0, 0, -152, -49, -494
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule.php", "PHP", -103, 0, 0, 0, 0, 0, 0, 0, -157, -25, -285
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModuleManager.php", "PHP", -267, 0, 0, 0, 0, 0, 0, 0, -149, -52, -468
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Bdo.php", "PHP", -22, 0, 0, 0, 0, 0, 0, 0, -16, -7, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\CommonAttributes.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -8, -4, -32
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Edit.php", "PHP", -23, 0, 0, 0, 0, 0, 0, 0, -24, -9, -56
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Forms.php", "PHP", -149, 0, 0, 0, 0, 0, 0, 0, -28, -18, -195
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Hypertext.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -15, -5, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Iframe.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -17, -6, -52
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Image.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -15, -6, -50
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Legacy.php", "PHP", -124, 0, 0, 0, 0, 0, 0, 0, -29, -34, -187
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\List.php", "PHP", -17, 0, 0, 0, 0, 0, 0, 0, -27, -8, -52
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Name.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -7, -4, -27
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Nofollow.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -11, -5, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\NonXMLCommonAttributes.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -7, -4, -21
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Object.php", "PHP", -42, 0, 0, 0, 0, 0, 0, 0, -15, -6, -63
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Presentation.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -17, -5, -43
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Proprietary.php", "PHP", -26, 0, 0, 0, 0, 0, 0, 0, -11, -4, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Ruby.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -11, -5, -37
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\SafeEmbed.php", "PHP", -27, 0, 0, 0, 0, 0, 0, 0, -10, -4, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\SafeObject.php", "PHP", -40, 0, 0, 0, 0, 0, 0, 0, -17, -6, -63
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\SafeScripting.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -15, -5, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Scripting.php", "PHP", -26, 0, 0, 0, 0, 0, 0, 0, -37, -11, -74
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\StyleAttribute.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -16, -5, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tables.php", "PHP", -53, 0, 0, 0, 0, 0, 0, 0, -13, -10, -76
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Target.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -10, -4, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\TargetBlank.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -11, -4, -25
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\TargetNoopener.php", "PHP", -9, 0, 0, 0, 0, 0, 0, 0, -10, -3, -22
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\TargetNoreferrer.php", "PHP", -9, 0, 0, 0, 0, 0, 0, 0, -10, -3, -22
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Text.php", "PHP", -50, 0, 0, 0, 0, 0, 0, 0, -26, -12, -88
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tidy.php", "PHP", -140, 0, 0, 0, 0, 0, 0, 0, -71, -20, -231
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tidy\Name.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -16, -5, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tidy\Proprietary.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -10, -6, -35
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tidy\Strict.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -17, -7, -44
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tidy\Transitional.php", "PHP", -6, 0, 0, 0, 0, 0, 0, 0, -7, -4, -17
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tidy\XHTML.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -10, -5, -27
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\Tidy\XHTMLAndHTML4.php", "PHP", -121, 0, 0, 0, 0, 0, 0, 0, -35, -25, -181
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\HTMLModule\XMLCommonAttributes.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -7, -4, -21
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\IDAccumulator.php", "PHP", -24, 0, 0, 0, 0, 0, 0, 0, -27, -7, -58
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector.php", "PHP", -135, 0, 0, 0, 0, 0, 0, 0, -127, -22, -284
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector\AutoParagraph.php", "PHP", -163, 0, 0, 0, 0, 0, 0, 0, -167, -27, -357
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector\DisplayLinkURI.php", "PHP", -18, 0, 0, 0, 0, 0, 0, 0, -17, -6, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector\Linkify.php", "PHP", -31, 0, 0, 0, 0, 0, 0, 0, -24, -10, -65
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector\PurifierLinkify.php", "PHP", -38, 0, 0, 0, 0, 0, 0, 0, -25, -9, -72
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector\RemoveEmpty.php", "PHP", -73, 0, 0, 0, 0, 0, 0, 0, -30, -10, -113
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector\RemoveSpansWithoutAttributes.php", "PHP", -40, 0, 0, 0, 0, 0, 0, 0, -31, -14, -85
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Injector\SafeObject.php", "PHP", -67, 0, 0, 0, 0, 0, 0, 0, -47, -11, -125
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Language.php", "PHP", -112, 0, 0, 0, 0, 0, 0, 0, -76, -17, -205
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\LanguageFactory.php", "PHP", -110, 0, 0, 0, 0, 0, 0, 0, -75, -25, -210
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Language\messages\en.php", "PHP", -47, 0, 0, 0, 0, 0, 0, 0, -2, -7, -56
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Length.php", "PHP", -89, 0, 0, 0, 0, 0, 0, 0, -59, -15, -163
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Lexer.php", "PHP", -200, 0, 0, 0, 0, 0, 0, 0, -142, -41, -383
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Lexer\DOMLex.php", "PHP", -195, 0, 0, 0, 0, 0, 0, 0, -117, -27, -339
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Lexer\DirectLex.php", "PHP", -368, 0, 0, 0, 0, 0, 0, 0, -113, -59, -540
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Lexer\PH5P.php", "PHP", -2860, 0, 0, 0, 0, 0, 0, 0, -1319, -610, -4789
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Node.php", "PHP", -9, 0, 0, 0, 0, 0, 0, 0, -34, -7, -50
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Node\Comment.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -17, -5, -37
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Node\Element.php", "PHP", -25, 0, 0, 0, 0, 0, 0, 0, -26, -9, -60
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Node\Text.php", "PHP", -17, 0, 0, 0, 0, 0, 0, 0, -29, -9, -55
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\PercentEncoder.php", "PHP", -67, 0, 0, 0, 0, 0, 0, 0, -37, -8, -112
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Printer.php", "PHP", -127, 0, 0, 0, 0, 0, 0, 0, -74, -18, -219
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Printer\CSSDefinition.php", "PHP", -27, 0, 0, 0, 0, 0, 0, 0, -8, -10, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Printer\ConfigForm.css", "CSS", 0, 0, 0, 0, 0, -6, 0, 0, -1, -4, -11
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Printer\ConfigForm.js", "JavaScript", 0, 0, 0, 0, 0, 0, -3, 0, -1, -2, -6
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Printer\ConfigForm.php", "PHP", -313, 0, 0, 0, 0, 0, 0, 0, -105, -34, -452
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Printer\HTMLDefinition.php", "PHP", -239, 0, 0, 0, 0, 0, 0, 0, -51, -35, -325
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\PropertyList.php", "PHP", -56, 0, 0, 0, 0, 0, 0, 0, -54, -13, -123
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\PropertyListIterator.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -17, -6, -43
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Queue.php", "PHP", -25, 0, 0, 0, 0, 0, 0, 0, -26, -6, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Strategy.php", "PHP", -5, 0, 0, 0, 0, 0, 0, 0, -16, -6, -27
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Strategy\Composite.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Strategy\Core.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -4, -3, -18
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Strategy\FixNesting.php", "PHP", -74, 0, 0, 0, 0, 0, 0, 0, -86, -22, -182
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Strategy\MakeWellFormed.php", "PHP", -377, 0, 0, 0, 0, 0, 0, 0, -221, -62, -660
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Strategy\RemoveForeignElements.php", "PHP", -155, 0, 0, 0, 0, 0, 0, 0, -34, -19, -208
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Strategy\ValidateAttributes.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -15, -10, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\StringHash.php", "PHP", -18, 0, 0, 0, 0, 0, 0, 0, -24, -6, -48
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\StringHashParser.php", "PHP", -78, 0, 0, 0, 0, 0, 0, 0, -52, -7, -137
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\TagTransform.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -21, -6, -38
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\TagTransform\Font.php", "PHP", -71, 0, 0, 0, 0, 0, 0, 0, -32, -12, -115
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\TagTransform\Simple.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -19, -5, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Token.php", "PHP", -44, 0, 0, 0, 0, 0, 0, 0, -45, -12, -101
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\TokenFactory.php", "PHP", -47, 0, 0, 0, 0, 0, 0, 0, -58, -14, -119
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Token\Comment.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -18, -6, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Token\Empty.php", "PHP", -9, 0, 0, 0, 0, 0, 0, 0, -4, -3, -16
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Token\End.php", "PHP", -8, 0, 0, 0, 0, 0, 0, 0, -13, -4, -25
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Token\Start.php", "PHP", -4, 0, 0, 0, 0, 0, 0, 0, -4, -3, -11
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Token\Tag.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -33, -7, -69
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Token\Text.php", "PHP", -17, 0, 0, 0, 0, 0, 0, 0, -28, -9, -54
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URI.php", "PHP", -163, 0, 0, 0, 0, 0, 0, 0, -127, -27, -317
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIDefinition.php", "PHP", -86, 0, 0, 0, 0, 0, 0, 0, -10, -17, -113
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -55, -8, -75
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter\DisableExternal.php", "PHP", -32, 0, 0, 0, 0, 0, 0, 0, -17, -6, -55
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter\DisableExternalResources.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -10, -4, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter\DisableResources.php", "PHP", -9, 0, 0, 0, 0, 0, 0, 0, -10, -4, -23
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter\HostBlacklist.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -21, -6, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter\MakeAbsolute.php", "PHP", -110, 0, 0, 0, 0, 0, 0, 0, -40, -9, -159
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter\Munge.php", "PHP", -60, 0, 0, 0, 0, 0, 0, 0, -41, -15, -116
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIFilter\SafeIframe.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -33, -7, -69
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIParser.php", "PHP", -40, 0, 0, 0, 0, 0, 0, 0, -19, -13, -72
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme.php", "PHP", -36, 0, 0, 0, 0, 0, 0, 0, -57, -10, -103
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URISchemeRegistry.php", "PHP", -43, 0, 0, 0, 0, 0, 0, 0, -29, -10, -82
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\data.php", "PHP", -95, 0, 0, 0, 0, 0, 0, 0, -37, -5, -137
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\file.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -27, -5, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\ftp.php", "PHP", -30, 0, 0, 0, 0, 0, 0, 0, -22, -7, -59
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\http.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -19, -6, -37
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\https.php", "PHP", -6, 0, 0, 0, 0, 0, 0, 0, -10, -3, -19
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\mailto.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -21, -7, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\news.php", "PHP", -14, 0, 0, 0, 0, 0, 0, 0, -17, -5, -36
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\nntp.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -16, -5, -33
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\URIScheme\tel.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -24, -8, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\UnitConverter.php", "PHP", -159, 0, 0, 0, 0, 0, 0, 0, -114, -35, -308
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\VarParser.php", "PHP", -131, 0, 0, 0, 0, 0, 0, 0, -56, -12, -199
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\VarParserException.php", "PHP", -4, 0, 0, 0, 0, 0, 0, 0, -4, -4, -12
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\VarParser\Flexible.php", "PHP", -105, 0, 0, 0, 0, 0, 0, 0, -23, -3, -131
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\VarParser\Native.php", "PHP", -17, 0, 0, 0, 0, 0, 0, 0, -17, -5, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Zipper.php", "PHP", -61, 0, 0, 0, 0, 0, 0, 0, -83, -14, -158
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\.github\FUNDING.yml", "YAML", 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -2
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\.github\ISSUE_TEMPLATE.md", "Markdown", 0, -7, 0, 0, 0, 0, 0, 0, 0, -6, -13
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\.travis.yml", "YAML", 0, 0, 0, -12, 0, 0, 0, 0, 0, -1, -13
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\CHANGELOG.md", "Markdown", 0, -37, 0, 0, 0, 0, 0, 0, 0, -15, -52
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\CONTRIBUTING.md", "Markdown", 0, -19, 0, 0, 0, 0, 0, 0, 0, -7, -26
